#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 02 04 03 26 999 99.0 99.0  1.65  9.88  5.83  57 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 03 56 999 99.0 99.0  1.62 10.53  5.78  69 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 04 26 999 99.0 99.0  1.65 11.11  5.99  55 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 04 56 999 99.0 99.0  1.60  7.14  5.89  40 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 05 26 999 99.0 99.0  1.71  9.09  6.19  57 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 05 56 999 99.0 99.0  1.62  9.88  6.39  49 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 06 26 999 99.0 99.0  1.47  9.88  6.09  48 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 06 56 999 99.0 99.0  1.60  9.09  6.14  49 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 07 26 999 99.0 99.0  1.66  9.09  6.50  49 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 07 56 999 99.0 99.0  1.60  9.88  6.45  55 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 08 26 999 99.0 99.0  1.46  9.88  6.06  64 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 08 56 999 99.0 99.0  1.60 10.53  6.44  47 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 09 26 999 99.0 99.0  1.59  9.88  6.27  54 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 09 56 999 99.0 99.0  1.51 10.53  6.38  49 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 10 26 999 99.0 99.0  1.52  9.09  6.30  51 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 10 56 999 99.0 99.0  1.47 10.53  5.85  49 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 11 26 999 99.0 99.0  1.43  9.88  5.90  72 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 11 56 999 99.0 99.0  1.47  9.88  5.99  55 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 12 26 999 99.0 99.0  1.50  9.88  6.03  49 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 12 56 999 99.0 99.0  1.51 10.53  5.99  49 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 13 26 999 99.0 99.0  1.41  9.88  5.62  54 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 13 56 999 99.0 99.0  1.45 10.53  5.69  61 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 14 26 999 99.0 99.0  1.40  9.88  5.87  57 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 14 56 999 99.0 99.0  1.41  9.09  5.49  52 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 15 26 999 99.0 99.0  1.46  9.88  5.74  44 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 15 56 999 99.0 99.0  1.44  9.09  6.01  65 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 16 26 999 99.0 99.0  1.41  9.88  6.03  62 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 16 56 999 99.0 99.0  1.42  9.88  5.79  45 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 17 26 999 99.0 99.0  1.45  9.88  5.74  47 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 17 56 999 99.0 99.0  1.48  9.88  6.01  58 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 18 26 999 99.0 99.0  1.54  9.09  6.27  61 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 18 56 999 99.0 99.0  1.46  9.88  6.11  54 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 19 26 999 99.0 99.0  1.61  9.88  6.56  58 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 19 56 999 99.0 99.0  1.72 10.53  6.74  48 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 20 26 999 99.0 99.0  1.61  9.88  6.93  62 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 20 56 999 99.0 99.0  1.57  9.88  6.63  68 9999.0 999.0   8.5 999.0 99.0 99.00
2024 02 04 21 26 999 99.0 99.0  1.62  9.88  6.56  54 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 21 56 999 99.0 99.0  1.63 11.11  6.32  61 9999.0 999.0   8.4 999.0 99.0 99.00
2024 02 04 22 26 999 99.0 99.0  1.74 10.53  6.56  61 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 22 56 999 99.0 99.0  1.71  9.88  6.69  59 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 23 26 999 99.0 99.0  1.61  9.88  6.51  54 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 04 23 56 999 99.0 99.0  1.69  9.88  6.78  58 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 00 26 999 99.0 99.0  1.76 10.53  6.91  59 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 00 56 999 99.0 99.0  1.77 10.53  6.87  57 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 01 26 999 99.0 99.0  1.74  9.88  6.66  54 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 01 56 999 99.0 99.0  1.70 10.53  6.53  52 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 02 26 999 99.0 99.0  1.80 11.11  6.91  64 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 02 56 999 99.0 99.0  1.75 11.76  6.88  48 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 03 26 999 99.0 99.0  1.68 11.11  6.91  57 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 03 56 999 99.0 99.0  1.75  9.88  6.95  57 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 04 26 999 99.0 99.0  1.75 11.11  7.06  54 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 04 56 999 99.0 99.0  1.81 11.11  6.96  48 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 05 26 999 99.0 99.0  1.78 10.53  7.25  57 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 05 56 999 99.0 99.0  1.88  9.88  7.32  58 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 06 26 999 99.0 99.0  1.83 10.53  7.07  45 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 06 56 999 99.0 99.0  1.84 10.53  6.94  52 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 07 26 999 99.0 99.0  1.73 10.53  6.76  61 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 07 56 999 99.0 99.0  1.78 11.11  6.76  61 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 08 26 999 99.0 99.0  1.97 11.11  7.17  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 08 56 999 99.0 99.0  1.85 11.11  7.02  66 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 09 26 999 99.0 99.0  1.87 11.11  7.01  58 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 09 56 999 99.0 99.0  1.81 11.11  6.82  58 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 10 26 999 99.0 99.0  1.80 11.11  7.09  44 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 10 56 999 99.0 99.0  1.90 11.76  7.18  72 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 11 26 999 99.0 99.0  2.01 11.76  7.50  65 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 11 56 999 99.0 99.0  1.85 11.76  7.40  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 12 26 999 99.0 99.0  1.98 12.50  8.02  59 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 12 56 999 99.0 99.0  1.95 11.76  7.68  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 13 26 999 99.0 99.0  1.99 11.76  7.89  83 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 13 56 999 99.0 99.0  1.88 11.11  7.48  61 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 14 26 999 99.0 99.0  1.97 11.11  7.75  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 14 56 999 99.0 99.0  1.79 11.11  7.17  61 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 15 26 999 99.0 99.0  1.84 10.53  7.00  68 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 15 56 999 99.0 99.0  1.97 11.11  7.48  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 16 26 999 99.0 99.0  1.81 11.76  7.06  61 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 16 56 999 99.0 99.0  1.89 11.11  7.23  64 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 17 26 999 99.0 99.0  2.12 11.11  7.37  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 17 56 999 99.0 99.0  1.98 11.11  7.14  57 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 18 26 999 99.0 99.0  1.95 11.11  6.66  59 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 18 56 999 99.0 99.0  1.82 11.11  6.46  65 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 19 26 999 99.0 99.0  1.85 11.76  6.39  73 9999.0 999.0   8.3 999.0 99.0 99.00
2024 02 05 19 56 999 99.0 99.0  1.87 11.11  6.41  54 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 20 26 999 99.0 99.0  1.94 12.50  6.74  59 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 20 56 999 99.0 99.0  1.92 12.50  6.34  54 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 21 26 999 99.0 99.0  1.73 12.50  6.10  72 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 21 56 999 99.0 99.0  1.90 11.11  6.34  61 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 22 26 999 99.0 99.0  1.94 11.76  6.62  64 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 22 56 999 99.0 99.0  1.95 11.76  6.51  55 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 23 26 999 99.0 99.0  1.95 13.33  6.52  65 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 05 23 56 999 99.0 99.0  1.88 11.76  5.98  58 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 00 26 999 99.0 99.0  2.01 11.76  6.63  54 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 00 56 999 99.0 99.0  1.97 12.50  6.04  71 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 01 26 999 99.0 99.0  2.10 11.76  6.33  66 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 01 56 999 99.0 99.0  2.12 11.76  6.26  75 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 02 26 999 99.0 99.0  2.17 11.76  6.13  62 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 02 56 999 99.0 99.0  2.14 11.76  6.02  58 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 03 26 999 99.0 99.0  2.10 11.76  6.06  64 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 03 56 999 99.0 99.0  2.13 12.50  6.04  54 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 04 26 999 99.0 99.0  2.16 11.76  6.07  41 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 04 56 999 99.0 99.0  2.28 12.50  6.24  54 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 05 26 999 99.0 99.0  2.23 12.50  6.03  52 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 05 56 999 99.0 99.0  2.16 11.76  5.88  57 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 06 26 999 99.0 99.0  2.21 12.50  5.98  57 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 06 56 999 99.0 99.0  2.22 11.76  5.88  41 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 07 26 999 99.0 99.0  2.15 12.50  5.66  55 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 07 56 999 99.0 99.0  2.36  5.88  5.75  41 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 08 26 999 99.0 99.0  2.45  5.88  5.91  37 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 08 56 999 99.0 99.0  2.60 11.76  5.95  55 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 09 26 999 99.0 99.0  2.51  6.25  5.77  41 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 09 56 999 99.0 99.0  2.57 12.50  5.98  45 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 10 26 999 99.0 99.0  2.73  6.25  5.91  35 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 10 56 999 99.0 99.0  2.80  6.25  5.92  40 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 11 26 999 99.0 99.0  3.02  6.67  6.15  47 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 11 56 999 99.0 99.0  2.52  6.67  5.85  40 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 12 26 999 99.0 99.0  2.81  7.14  5.99  47 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 06 12 56 999 99.0 99.0  2.80  6.67  5.96  44 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 13 26 999 99.0 99.0  2.84  6.67  5.99  44 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 13 56 999 99.0 99.0  2.56  6.67  5.93  30 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 06 14 26 999 99.0 99.0  2.75  6.67  5.90  47 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 06 14 56 999 99.0 99.0  2.70  6.67  5.77  40 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 15 26 999 99.0 99.0  2.83  6.67  6.05  45 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 15 56 999 99.0 99.0  2.87  6.25  6.06  38 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 16 26 999 99.0 99.0  2.66  6.67  5.73  47 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 16 56 999 99.0 99.0  2.86  6.67  5.97  45 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 17 26 999 99.0 99.0  2.87  6.25  5.93  30 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 17 56 999 99.0 99.0  2.88  6.67  5.99  42 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 18 26 999 99.0 99.0  3.06  6.25  6.03  33 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 18 56 999 99.0 99.0  2.86  7.14  5.91  54 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 19 26 999 99.0 99.0  3.09  6.67  6.08  27 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 19 56 999 99.0 99.0  3.10  6.67  6.11  40 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 20 26 999 99.0 99.0  3.12  6.67  6.04  37 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 20 56 999 99.0 99.0  2.98  6.67  6.01  33 9999.0 999.0   8.2 999.0 99.0 99.00
2024 02 06 21 26 999 99.0 99.0  3.29  6.67  6.18  44 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 21 56 999 99.0 99.0  3.10  7.14  6.16  38 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 22 26 999 99.0 99.0  3.24  7.69  6.14  44 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 22 56 999 99.0 99.0  3.15  7.14  6.22  42 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 23 26 999 99.0 99.0  3.18  7.69  6.30  44 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 06 23 56 999 99.0 99.0  3.35  7.69  6.23  48 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 07 00 26 999 99.0 99.0  3.38  7.14  6.31  33 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 07 00 56 999 99.0 99.0  3.18  7.69  6.30  52 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 07 01 26 999 99.0 99.0  3.42  7.69  6.53  42 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 07 01 56 999 99.0 99.0  3.18  7.69  6.15  41 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 07 02 26 999 99.0 99.0  3.44  7.69  6.30  51 9999.0 999.0   8.1 999.0 99.0 99.00
2024 02 07 02 56 999 99.0 99.0  3.37  7.69  6.42  48 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 03 26 999 99.0 99.0  3.43  7.14  6.48  40 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 03 56 999 99.0 99.0  3.07  7.69  6.26  47 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 04 26 999 99.0 99.0  2.98  7.69  6.06  48 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 04 56 999 99.0 99.0  3.14  7.14  6.42  35 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 05 26 999 99.0 99.0  3.14  7.69  6.38  51 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 05 56 999 99.0 99.0  3.07  8.33  6.37  48 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 06 26 999 99.0 99.0  3.16  8.33  6.37  44 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 06 56 999 99.0 99.0  3.01  7.14  6.32  34 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 07 26 999 99.0 99.0  3.17  8.33  6.55  45 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 07 56 999 99.0 99.0  3.13  9.88  6.51  48 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 08 26 999 99.0 99.0  3.11  9.09  6.46  47 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 08 56 999 99.0 99.0  3.21  9.88  6.50  48 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 09 26 999 99.0 99.0  2.78  7.69  6.24  42 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 09 56 999 99.0 99.0  3.15  9.88  6.60  49 9999.0 999.0   8.0 999.0 99.0 99.00
2024 02 07 10 26 999 99.0 99.0  3.00  9.88  6.25  65 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 10 56 999 99.0 99.0  2.89  9.09  6.32  40 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 11 26 999 99.0 99.0  2.87  7.69  6.32  41 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 11 56 999 99.0 99.0  2.90 10.53  6.49  52 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 12 26 999 99.0 99.0  3.05  9.88  6.62  57 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 12 56 999 99.0 99.0  3.00  9.88  6.41  45 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 13 26 999 99.0 99.0  3.05 10.53  6.77  45 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 13 56 999 99.0 99.0  3.00 10.53  6.62  47 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 07 14 26 999 99.0 99.0  3.06  9.88  6.62  55 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 14 56 999 99.0 99.0  3.02  9.88  6.73  52 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 15 26 999 99.0 99.0  2.98  9.88  6.57  48 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 15 56 999 99.0 99.0  3.08 11.11  6.90  51 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 16 26 999 99.0 99.0  2.99 10.53  6.55  52 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 16 56 999 99.0 99.0  3.01 10.53  6.72  64 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 17 26 999 99.0 99.0  2.92  9.88  6.73  59 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 07 17 56 999 99.0 99.0  2.97 11.11  6.83  58 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 18 26 999 99.0 99.0  2.80 11.11  6.58  54 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 18 56 999 99.0 99.0  2.77  9.88  6.47  62 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 19 26 999 99.0 99.0  2.78  9.88  6.43  40 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 19 56 999 99.0 99.0  2.61 11.11  6.27  65 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 20 26 999 99.0 99.0  2.78  9.88  6.50  57 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 20 56 999 99.0 99.0  2.71 10.53  6.32  64 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 21 26 999 99.0 99.0  2.66 10.53  6.48  64 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 21 56 999 99.0 99.0  2.60  9.88  6.35  69 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 22 26 999 99.0 99.0  2.33 11.11  6.21  57 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 22 56 999 99.0 99.0  2.63  9.88  6.69  72 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 23 26 999 99.0 99.0  2.57 11.11  6.85  73 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 07 23 56 999 99.0 99.0  2.59  9.88  6.68  62 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 00 26 999 99.0 99.0  2.35 10.53  6.65  76 9999.0 999.0   7.6 999.0 99.0 99.00
2024 02 08 00 56 999 99.0 99.0  2.31  9.09  6.61  69 9999.0 999.0   7.6 999.0 99.0 99.00
2024 02 08 01 26 999 99.0 99.0  2.53 10.53  7.19  71 9999.0 999.0   7.6 999.0 99.0 99.00
2024 02 08 01 56 999 99.0 99.0  2.25  9.88  6.58  86 9999.0 999.0   7.6 999.0 99.0 99.00
2024 02 08 02 26 999 99.0 99.0  2.37 10.53  6.70  69 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 02 56 999 99.0 99.0  2.38 11.11  6.99  75 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 03 26 999 99.0 99.0  2.46 10.53  7.17  58 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 03 56 999 99.0 99.0  2.25  9.88  6.96  76 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 04 26 999 99.0 99.0  2.33 11.11  6.94  61 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 04 56 999 99.0 99.0  2.27 10.53  7.07  69 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 05 26 999 99.0 99.0  2.41 10.53  7.37  57 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 05 56 999 99.0 99.0  2.22 10.53  6.98  62 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 06 26 999 99.0 99.0  2.25 10.53  7.17  62 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 06 56 999 99.0 99.0  2.29 10.53  7.54  68 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 07 26 999 99.0 99.0  2.46 10.53  7.66  66 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 07 56 999 99.0 99.0  2.17 11.11  7.39  59 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 08 26 999 99.0 99.0  1.98 10.53  6.87  64 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 08 56 999 99.0 99.0  2.07 10.53  7.41  57 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 09 26 999 99.0 99.0  1.98 10.53  6.87  66 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 09 56 999 99.0 99.0  2.19  9.88  7.60  71 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 10 26 999 99.0 99.0  2.13  9.88  7.51  59 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 10 56 999 99.0 99.0  2.08 10.53  7.41  62 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 11 26 999 99.0 99.0  2.16  9.88  7.48  55 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 11 56 999 99.0 99.0  2.10 11.11  7.39  68 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 12 26 999 99.0 99.0  2.17 10.53  7.72  61 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 12 56 999 99.0 99.0  2.01 11.11  7.59  72 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 13 26 999 99.0 99.0  1.99 10.53  7.58  65 9999.0 999.0   7.6 999.0 99.0 99.00
2024 02 08 13 56 999 99.0 99.0  1.88 11.11  7.20  65 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 14 26 999 99.0 99.0  2.16 10.53  7.77  68 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 14 56 999 99.0 99.0  2.02  9.88  7.58  66 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 15 26 999 99.0 99.0  2.04 11.11  7.79  59 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 15 56 999 99.0 99.0  1.95 10.53  7.63  62 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 16 26 999 99.0 99.0  1.88 10.53  7.41  72 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 16 56 999 99.0 99.0  1.80 10.53  7.23  47 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 17 26 999 99.0 99.0  1.91  9.09  7.35  66 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 08 17 56 999 99.0 99.0  1.67 10.53  7.29  61 9999.0 999.0   7.7 999.0 99.0 99.00
2024 02 08 18 26 999 99.0 99.0  1.84 11.11  7.46  49 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 18 56 999 99.0 99.0  1.75 11.11  7.06  55 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 19 26 999 99.0 99.0  1.66 10.53  7.19  51 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 19 56 999 99.0 99.0  1.65 10.53  7.38  57 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 20 26 999 99.0 99.0  1.64  9.88  7.18  57 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 20 56 999 99.0 99.0  1.83 10.53  7.70  51 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 21 26 999 99.0 99.0  1.78 11.11  7.50  64 9999.0 999.0   7.9 999.0 99.0 99.00
2024 02 08 21 56 999 99.0 99.0  1.58 10.53  7.20  62 9999.0 999.0   7.8 999.0 99.0 99.00
2024 02 08 22 26 999 99.0 99.0  1.71 11.11  7.55  64 9999.0 999.0   7.8 999.0 99.0 99.00
